[2020.01.10 13:08:49:688] EVENT,temp network interface address is 172.17.39.82 (with server: 46.105.182.20) {30} [8565]
[2020.01.10 13:08:49:688] EVENT,local ip is 172.17.39.82 {30} [8565]
[2020.01.10 13:08:49:688] EVENT, need for stun natcheck because server ip 46.105.182.20 46.105.182.20 {30} [8565]
[2020.01.10 13:08:49:689] EVENT,NOTIFICATION_XRSS,START,api {30} [8565]
[2020.01.10 13:08:49:689] EVENT,afterstart natcheck 1 172.17.39.82 46.105.182.20 46.105.182.20 [wpmain] {30} [8565]
[2020.01.10 13:08:49:690] EVENT,afterstart autostart [wpmain] {30} [8565]
[2020.01.10 13:08:49:690] EVENT,direct call URI parsing is not enabled c  [wpmain] {30} [8565]
[2020.01.10 13:08:49:690] EVENT, set called ext i to 48668741112 [wpmain] {30} [8565]
[2020.01.10 13:08:49:691] EVENT,first routepath set to 46.105.182.20 46.105.182.20 5060 as user JSSIP [wpmain] {30} [8565]
[2020.01.10 13:08:49:691] EVENT,save settings wpb [wpmain] {30} [8565]
[2020.01.10 13:08:49:691] EVENT,save settings wp [wpmain] {30} [8565]
[2020.01.10 13:08:49:691] EVENT,write file C:\SIP_PROJECT\JAVA\J_SIP\mwphonedata\u87wpcfg.dat (183) {30} [8565]
[2020.01.10 13:08:49:691] EVENT,config saved 183 [wpmain] {30} [8565]
[2020.01.10 13:08:49:692] EVENT,starting sip stack [wpmain] {30} [8565]
[2020.01.10 13:08:49:692] EVENT,start thread natcheck 38 {38} [8565]
[2020.01.10 13:08:49:693] EVENT,udp nat bind to port 11732 (byf: 4) {38} [8565]
[2020.01.10 13:08:49:696] EVENT,start thread mediaench 39 {39} [8565]
[2020.01.10 13:08:49:696] EVENT,set priority to service from mediaench1 {39} [8565]
[2020.01.10 13:08:49:700] EVENT,waiting for mediaench to load and init {38} [8565]
[2020.01.10 13:08:49:700] EVENT,mediaench thread start [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:700] EVENT,mediaench and aec load from system mediaench2x64 [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:702] WARNING, catch on loadlib from local m no mediaench2x64 in java.library.path: [C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2019.3.1\jbr\bin, C:\Windows\Sun\Java\bin, C:\Windows\system32, C:\Windows, C:\Windows\system32, C:\Windows, C:\Windows\System32\Wbem, C:\Windows\System32\WindowsPowerShell\v1.0\, C:\Windows\System32\OpenSSH\, C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static, C:\Program Files\nodejs\, C:\Users\robert.nowinski\AppData\Local\Programs\Python\Python38-32\Scripts\, C:\Users\robert.nowinski\AppData\Local\Programs\Python\Python38-32\, C:\Users\robert.nowinski\AppData\Local\Microsoft\WindowsApps, C:\Users\robert.nowinski\AppData\Local\Programs\Microsoft VS Code\bin, C:\Users\robert.nowinski\AppData\Roaming\npm, C:\Users\robert.nowinski\AppData\Local\Programs\Git\cmd, .] {39} [8565]
[2020.01.10 13:08:49:704] EVENT,mediaench and aec load from system failed. load from local path... [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:704] EVENT,checking exact file path C:\SIP_PROJECT\JAVA\J_SIP [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:705] EVENT,mediaench and aec load from local failed. load from web... [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:705] EVENT,mediaench load from web starting... [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:705] EVENT,mediaench load from web checking file cache1 C:\SIP_PROJECT\JAVA\J_SIP\mwphonedata\mediaench2x64870.dll [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:722] EVENT,mediaench load from web load from file cache1 C:\SIP_PROJECT\JAVA\J_SIP\mwphonedata\mediaench2x64870.dll [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:724] EVENT,mediaench loaded1 from C:\SIP_PROJECT\JAVA\J_SIP\mwphonedata\mediaench2x64870.dll [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:724] EVENT,mediaench vx found 17 [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:724] EVENT,upnp port assigment failed -3 {39} [8565]
[2020.01.10 13:08:49:725] EVENT,mediaench thread stop with succ 17 [mediaench 0] {39} [8565]
[2020.01.10 13:08:49:725] EVENT,set priority to min from mediaench122 (idle: false) {39} [8565]
[2020.01.10 13:08:49:729] EVENT,creating sip stack [mt: 0] {30} [8565]
[2020.01.10 13:08:49:729] EVENT,starting sip stack 2 ... [wpmain] {30} [8565]
[2020.01.10 13:08:49:729] EVENT,starting sip stack 3 ... [wpmain] {30} [8565]
[2020.01.10 13:08:49:730] EVENT,sip stack initiated [wpmain] {30} [8565]
[2020.01.10 13:08:49:730] EVENT,afterstart event finished [wpmain] {30} [8565]
[2020.01.10 13:08:49:731] EVENT,start thread MainThread 40 {40} [8565]
[2020.01.10 13:08:49:734] EVENT,sip stack run start... [mt: 75838] {40} [8565]
[2020.01.10 13:08:49:735] EVENT,sip stack run on 172.17.39.82 [mt: 75838] {40} [8565]
[2020.01.10 13:08:49:735] EVENT,sipstack initialising... [mt: 75838] {40} [8565]
[2020.01.10 13:08:49:737] EVENT,sipstack initialising b... [mt: 75838] {40} [8565]
[2020.01.10 13:08:49:741] EVENT,local signaling port using oldsignalingport 11732 [mt: 75838] {40} [8565]
[2020.01.10 13:08:49:741] EVENT, autotransportdetect=no, usetunneling=1 [mt: 75838] {40} [8565]
[2020.01.10 13:08:49:741] EVENT, first tick no [wpmain] {30} [8565]
[2020.01.10 13:08:49:741] EVENT, check mep call state [mt: 75838] {30} [8565]
[2020.01.10 13:08:49:742] EVENT,apicall API_Call_Now -1,48668741112 [wpmain] {30} [8565]
[2020.01.10 13:08:49:742] EVENT,NOTIFICATION_XRSS,STATUS,-1,Starting call to 48668741112 {30} [8565]
[2020.01.10 13:08:49:742] EVENT,network status is CONNECTED 122 122 {30} [8565]
[2020.01.10 13:08:49:742] EVENT,network status is CONNECTED {30} [8565]
[2020.01.10 13:08:49:742] EVENT,direct call URI parsing is not enabled c 48668741112 [wpmain] {30} [8565]
[2020.01.10 13:08:49:743] EVENT, set called ext i to 48668741112 [wpmain] {30} [8565]
[2020.01.10 13:08:49:743] EVENT,first routepath set to 46.105.182.20 46.105.182.20 5060 as user JSSIP [wpmain] {30} [8565]
[2020.01.10 13:08:49:744] EVENT,save settings wpb [wpmain] {30} [8565]
[2020.01.10 13:08:49:745] EVENT,save settings wp [wpmain] {30} [8565]
[2020.01.10 13:08:49:745] EVENT,config saved 183 [wpmain] {30} [8565]
[2020.01.10 13:08:49:745] EVENT,NOTIFICATION_XRSS,STATUS,-1,Call {30} [8565]
[2020.01.10 13:08:49:745] EVENT,NOTIFICATION_XRSS,STATUS,-1,Connecting... {30} [8565]
[2020.01.10 13:08:49:745] EVENT,reg state changed from [failed-2] to [working unknown] () {30} [8565]
[2020.01.10 13:08:49:748] EVENT,start thread inetcheck 42 {42} [8565]
[2020.01.10 13:08:49:749] EVENT,set priority to min from inetcheck1 (idle: false) {42} [8565]
[2020.01.10 13:08:49:797] EVENT,mediaench upnp ok 5 0 {38} [8565]
[2020.01.10 13:08:49:797] EVENT,check ip for mnt.mizu-voip.com from 0 {38} [8565]
[2020.01.10 13:08:49:797] EVENT, a dns record request for mnt.mizu-voip.com fromcode: 0 {38} [8565]
[2020.01.10 13:08:49:798] EVENT, a dns lookup for mnt.mizu-voip.com with 3000 msec timeout fromcode: 0 {38} [8565]
[2020.01.10 13:08:49:799] EVENT,start thread MAsyncTask 43 {43} [8565]
[2020.01.10 13:08:49:800] EVENT,async task start 8 {43} [8565]
[2020.01.10 13:08:49:800] EVENT,check A record for mnt.mizu-voip.com fromcode: 0 {43} [8565]
[2020.01.10 13:08:49:801] EVENT,async task dns a finished for mnt.mizu-voip.com: 148.251.28.180 {43} [8565]
[2020.01.10 13:08:49:801] EVENT,async task 8 finished in 1 msec {43} [8565]
[2020.01.10 13:08:49:801] EVENT,      get parameter (from 10014) dnscache_domain0=mnt.mizu-voip.com {38} [8565]
[2020.01.10 13:08:49:801] EVENT,      get parameter (from 10014) dnscache_ip0=148.251.28.180 {38} [8565]
[2020.01.10 13:08:49:801] EVENT,      get parameter (from 10014) dnscache_domain1=voipserver.mizu-voip.com {38} [8565]
[2020.01.10 13:08:49:801] EVENT,      get parameter (from 10014) dnscache_ip1=148.251.28.179 {38} [8565]
[2020.01.10 13:08:49:801] EVENT,check ip for voipserver.mizu-voip.com from 0 {38} [8565]
[2020.01.10 13:08:49:801] EVENT, a dns record request for voipserver.mizu-voip.com fromcode: 0 {38} [8565]
[2020.01.10 13:08:49:802] EVENT, a dns lookup for voipserver.mizu-voip.com with 3000 msec timeout fromcode: 0 {38} [8565]
[2020.01.10 13:08:49:804] EVENT,start thread MAsyncTask 44 {44} [8565]
[2020.01.10 13:08:49:805] EVENT,async task start 8 {44} [8565]
[2020.01.10 13:08:49:805] EVENT,check A record for voipserver.mizu-voip.com fromcode: 0 {44} [8565]
[2020.01.10 13:08:49:812] EVENT,local ip is 172.17.39.82 {40} [8565]
[2020.01.10 13:08:49:813] EVENT,waiting for stun to complete [mt: 75838] {40} [8565]
[2020.01.10 13:08:49:943] EVENT,async task dns a finished for voipserver.mizu-voip.com: 148.251.28.179 {44} [8565]
[2020.01.10 13:08:49:943] EVENT,async task 8 finished in 139 msec {44} [8565]
[2020.01.10 13:08:49:944] EVENT,udp nat from first server 31.179.254.7:11732 {38} [8565]
[2020.01.10 13:08:49:944] EVENT,check ip for voipserver.mizu-voip.com from 0 {38} [8565]
[2020.01.10 13:08:49:969] EVENT,udp nat detected public: 31.179.254.7:11732 (private: 172.17.39.82:11732) {38} [8565]
[2020.01.10 13:08:50:013] EVENT,stun completed 2 (localport: 11732) [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:019] EVENT,udp init [udp localport: 0 since: 0 ok] {40} [8565]
[2020.01.10 13:08:50:019] EVENT,udp bind to port 11732 (signaling) [udp localport: 0 since: 0 ok] {40} [8565]
[2020.01.10 13:08:50:021] EVENT,start thread TUDP 45 {45} [8565]
[2020.01.10 13:08:50:022] EVENT,start thread Sender 41 {41} [8565]
[2020.01.10 13:08:50:022] EVENT,set priority to service from udp111 {45} [8565]
[2020.01.10 13:08:50:081] EVENT,mainthread init done. privateaddress: 172.17.39.82:11732 publicaddress: 31.179.254.7:11732 [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:082] EVENT,NOTIFICATION_XRSS,START,sip {40} [8565]
[2020.01.10 13:08:50:082] EVENT, network state initialized as online [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:082] EVENT,      get parameter (from 10014) country=PL {40} [8565]
[2020.01.10 13:08:50:082] EVENT,      get parameter (from 10014) geolocationtrycount=1 {40} [8565]
[2020.01.10 13:08:50:082] EVENT,exec command 0 line: 1 params: 48668741112   elapsed 341 [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:082] EVENT,init call [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:083] EVENT, returned free line is 1 [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:083] EVENT,OnFirstCall [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:120] EVENT,on sip stack started [wpmain] {28} [8565]
[2020.01.10 13:08:50:122] EVENT,NOTIFICATION_XRSS,STATUS,-1,Initialized {28} [8565]
[2020.01.10 13:08:50:122] EVENT,sip stack started event finished [wpmain] {28} [8565]
[2020.01.10 13:08:50:123] EVENT,afterstart delayed register [wpmain] {28} [8565]
[2020.01.10 13:08:50:123] EVENT,Connect initiated a [wpmain] {28} [8565]
[2020.01.10 13:08:50:123] EVENT,direct call URI parsing is not enabled c  [wpmain] {28} [8565]
[2020.01.10 13:08:50:124] EVENT, set called ext i to 48668741112 [wpmain] {28} [8565]
[2020.01.10 13:08:50:125] EVENT,first routepath set to 46.105.182.20 46.105.182.20 5060 as user JSSIP [wpmain] {28} [8565]
[2020.01.10 13:08:50:125] EVENT,save settings wpb [wpmain] {28} [8565]
[2020.01.10 13:08:50:125] EVENT,save settings wp [wpmain] {28} [8565]
[2020.01.10 13:08:50:125] EVENT,config saved 183 [wpmain] {28} [8565]
[2020.01.10 13:08:50:126] EVENT,NOTIFICATION_XRSS,STATUS,-1,Register... {28} [8565]
[2020.01.10 13:08:50:126] EVENT,will register 100 [wpmain] {28} [8565]
[2020.01.10 13:08:50:148] EVENT,wideband is enabled because of old check [mt: 75838] {40} [8565]
[2020.01.10 13:08:50:208] EVENT,init tags from: 4g1597787632294931355m to: 5p9136227519819996174h branch: 3k6171758855860414652u [ep: 0 2e8027619381679740305k29216rmwp Init 75838] {40} [8565]
[2020.01.10 13:08:50:209] EVENT, set called a to 48668741112 [ep: 0 2e8027619381679740305k29216rmwp Init 75838] {40} [8565]
[2020.01.10 13:08:50:209] EVENT, set called b to 48668741112 [ep: 0 2e8027619381679740305k29216rmwp Init 75838] {40} [8565]
[2020.01.10 13:08:50:210] EVENT,direct call URI parsing is not enabled a 48668741112 [ep: 0 2e8027619381679740305k29216rmwp Init 75838] {40} [8565]
[2020.01.10 13:08:50:211] EVENT, new endpoint created 2e8027619381679740305k29216rmwp [ep: 0 2e8027619381679740305k29216rmwp Init 75838] {40} [8565]
[2020.01.10 13:08:50:211] EVENT, set called x to 48668741112 [ep: 0 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:212] EVENT, set called b to 48668741112 [ep: 0 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:212] EVENT,direct call URI parsing is not enabled a 48668741112 [ep: 0 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:212] EVENT, set called h to 48668741112 [ep: 1 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:212] EVENT,ep call [ep: 1 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:212] EVENT,create rtp outgoing call early [ep: 1 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:212] EVENT,creating new socket A {40} [8565]
[2020.01.10 13:08:50:214] EVENT,loading random rtp port [ep: 1 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:214] EVENT,udp init [udp localport: 0 since: 0 ok] {40} [8565]
[2020.01.10 13:08:50:216] EVENT,udp bind to port 11734 (audio) [udp localport: 0 since: 0 ok] {40} [8565]
[2020.01.10 13:08:50:217] EVENT, stun request c [udp localport: 11734 since: 0 ok] {40} [8565]
[2020.01.10 13:08:50:217] EVENT, set payload to 0 PCMU (from 0 code: 4) [ep: 1 2e8027619381679740305k29216rmwp Setup 75838] {40} [8565]
[2020.01.10 13:08:50:217] EVENT,start thread TUDP 46 {46} [8565]
[2020.01.10 13:08:50:235] EVENT,udp packet 1 received to audio port 11734 from 148.251.28.180:44446. length is 39 [udp localport: 11734 since: 0 ok] {46} [8565]
[2020.01.10 13:08:50:235] EVENT, rtp stun first answer 31.179.254.7:11734 [udp localport: 11734 since: 0 ok] {46} [8565]
[2020.01.10 13:08:50:236] EVENT,udp packet 2 received to audio port 11734 from 148.251.28.179:44447. length is 39 [udp localport: 11734 since: 0 ok] {46} [8565]
